equipment_id,equipment_type,agency,equipment_age_years,unplanned_outages_12mo,days_since_last_maintenance,risk_score,risk_flag,priority_tier
EQ-1066,elevator,SEPTA,22.992023037651272,3,124.40846364268522,0.2402,0,Monitor
EQ-0584,escalator,MTA_NYC,27.51379486667301,6,74.2508307867771,0.2401,0,Monitor
EQ-1431,escalator,MBTA,8.288684730198607,5,25.98020031555743,0.2401,0,Monitor
EQ-1226,elevator,SEPTA,19.959597531954916,0,36.15063832358212,0.2393,0,Monitor
EQ-1013,elevator,MTA_NYC,8.247932103298867,5,19.994055416336717,0.239,0,Monitor
EQ-1960,elevator,MTA_NYC,29.59918376576216,1,25.632442784773577,0.2384,0,Monitor
EQ-1806,escalator,MTA_NYC,10.178671326143512,1,1.0,0.2383,0,Monitor
EQ-0940,elevator,SEPTA,12.3592978870585,0,125.54201657422864,0.2382,0,Monitor
EQ-0450,escalator,SEPTA,19.296080736534943,1,63.61017754891483,0.238,0,Monitor
EQ-0120,escalator,CTA,31.921866314087136,1,229.74226986073984,0.2375,0,Monitor
EQ-1029,escalator,MTA_NYC,3.3639240523779144,6,139.1554302029783,0.2375,0,Monitor
EQ-0082,elevator,MTA_NYC,29.02041279657847,0,41.75664271998188,0.2362,0,Monitor
EQ-1969,elevator,MTA_NYC,7.547107588208713,2,38.52253753827467,0.2354,0,Monitor
EQ-1161,elevator,SEPTA,15.110661249263742,0,22.495250497675144,0.2351,0,Monitor
EQ-1640,escalator,SEPTA,36.93878294060285,0,43.4840908410461,0.2347,0,Monitor
EQ-1355,platform_lift,SEPTA,13.431034406134064,5,213.26479199467923,0.2344,0,Monitor
EQ-1424,platform_lift,CTA,14.367103047386331,2,64.06659624896407,0.2342,0,Monitor
EQ-1986,escalator,SEPTA,19.67087449938577,3,59.36114505395535,0.2332,0,Monitor
EQ-1238,platform_lift,MTA_NYC,10.751972561813014,1,6.239623768062734,0.2324,0,Monitor
EQ-1284,elevator,MTA_NYC,23.289411386337985,0,122.10945452601634,0.2321,0,Monitor
EQ-0759,escalator,SEPTA,36.8241070187008,0,34.0522462692492,0.2321,0,Monitor
EQ-0287,escalator,MTA_NYC,12.730370240336471,1,219.0516253893343,0.2317,0,Monitor
EQ-1468,platform_lift,CTA,17.415057308572635,3,77.96132419785299,0.2316,0,Monitor
EQ-0978,elevator,WMATA,10.57934910405323,5,32.23643926095922,0.2315,0,Monitor
EQ-1144,elevator,SEPTA,11.144210149366309,0,176.34699365594554,0.2315,0,Monitor
EQ-0026,elevator,WMATA,6.429127982727136,3,11.331763611407627,0.2313,0,Monitor
EQ-1583,elevator,CTA,12.797211189505358,2,144.28923772801028,0.2311,0,Monitor
EQ-1092,escalator,MTA_NYC,14.51938949728951,1,13.72455582024171,0.2307,0,Monitor
EQ-1477,escalator,MTA_NYC,23.089953395908367,2,4.61047743354884,0.2295,0,Monitor
EQ-0548,escalator,MTA_NYC,10.32687968694621,0,131.25802508276155,0.2295,0,Monitor
EQ-0993,escalator,MTA_NYC,19.57997517745609,1,39.91097803051499,0.229,0,Monitor
EQ-0921,elevator,WMATA,40.0,2,72.27589215689237,0.2289,0,Monitor
EQ-0256,platform_lift,MTA_NYC,3.770700429364613,4,5.194102126753981,0.2275,0,Monitor
EQ-1943,escalator,MTA_NYC,22.22658846246576,3,93.33986728599608,0.227,0,Monitor
EQ-1363,escalator,SEPTA,19.07630786442461,1,54.09959294045092,0.2267,0,Monitor
EQ-0408,platform_lift,MBTA,28.78426918228005,5,48.42413198772155,0.226,0,Monitor
EQ-0146,escalator,MTA_NYC,22.77948631185783,0,17.52111674305644,0.226,0,Monitor
EQ-0581,platform_lift,CTA,20.622613279958667,2,12.101391585898662,0.2254,0,Monitor
EQ-0488,platform_lift,MTA_NYC,6.318547040091555,14,35.26173258613332,0.2252,0,Monitor
EQ-1976,elevator,MTA_NYC,17.444913623786057,2,40.10030555717583,0.2251,0,Monitor
EQ-0688,escalator,MTA_NYC,18.275204794419388,4,42.374091229420216,0.225,0,Monitor
EQ-0049,elevator,SEPTA,12.971313949774114,2,1.1177318309985254,0.2249,0,Monitor
EQ-1570,escalator,MTA_NYC,22.901279777060893,1,10.794605557170415,0.2248,0,Monitor
EQ-0291,elevator,SEPTA,22.91972052990876,1,33.09429263155516,0.2247,0,Monitor
EQ-1846,elevator,MBTA,19.70284433908837,5,51.61194284221097,0.2246,0,Monitor
EQ-1801,escalator,MBTA,19.152556123941263,1,35.6026975677055,0.224,0,Monitor
EQ-1687,elevator,MTA_NYC,16.492637906783518,0,99.36134395321872,0.2239,0,Monitor
EQ-1864,platform_lift,SEPTA,24.1535725362578,7,13.903897267360891,0.2239,0,Monitor
EQ-1134,escalator,SEPTA,19.451403019091494,4,4.2205972447614775,0.2236,0,Monitor
EQ-0002,escalator,MBTA,2.2517612708814,6,33.45846602482722,0.2236,0,Monitor
EQ-1655,platform_lift,SEPTA,6.42325345631296,0,36.3142579098908,0.2236,0,Monitor
EQ-0053,platform_lift,MBTA,11.071811276386846,2,12.92086106913042,0.2234,0,Monitor
EQ-0951,escalator,WMATA,7.548775774814783,1,108.30363271488426,0.2231,0,Monitor
EQ-0899,elevator,SEPTA,12.265938433157908,5,21.419966498492453,0.223,0,Monitor
EQ-0354,elevator,WMATA,22.83934705567561,1,1.876011326340332,0.2228,0,Monitor
EQ-1058,elevator,SEPTA,15.803431573285993,0,59.28859379298232,0.2225,0,Monitor
EQ-0088,platform_lift,CTA,8.477850065499284,1,171.18576700424956,0.2224,0,Monitor
EQ-0968,escalator,MBTA,9.725990916830668,3,88.56917264863117,0.2221,0,Monitor
EQ-1799,elevator,MTA_NYC,15.884378672379857,1,10.32796881802749,0.222,0,Monitor
EQ-0667,elevator,WMATA,12.00061117452654,0,121.78341500169422,0.2219,0,Monitor
EQ-0396,platform_lift,SEPTA,13.232236416780978,0,112.02230118033096,0.2211,0,Monitor
EQ-0556,elevator,MTA_NYC,13.848170782601931,2,114.78087799623444,0.2209,0,Monitor
EQ-1069,elevator,WMATA,14.499319906910053,4,12.43422753584162,0.2205,0,Monitor
EQ-0094,escalator,SEPTA,9.994322133020734,2,36.01622210194131,0.2205,0,Monitor
EQ-0614,platform_lift,MTA_NYC,7.885621932402596,10,25.335770156151305,0.2201,0,Monitor
EQ-0298,escalator,SEPTA,26.796894177957675,7,8.508437034247772,0.2201,0,Monitor
EQ-0578,elevator,MTA_NYC,8.409932386038257,7,63.21881248096928,0.22,0,Monitor
EQ-0376,escalator,MTA_NYC,15.224816352049745,3,30.839709281187176,0.2196,0,Monitor
EQ-0597,elevator,MTA_NYC,5.328272039556588,4,34.11755341251584,0.2194,0,Monitor
EQ-1414,escalator,WMATA,5.148292214198175,4,68.12527257143266,0.2191,0,Monitor
EQ-1418,elevator,SEPTA,13.480592575374576,2,20.91575242424916,0.2188,0,Monitor
EQ-0359,escalator,SEPTA,17.15351244839324,3,54.507815756449446,0.2183,0,Monitor
EQ-1176,escalator,WMATA,11.598052407226252,0,1.0,0.2178,0,Monitor
EQ-0841,escalator,WMATA,6.516030879960708,2,66.5953531937233,0.2175,0,Monitor
EQ-1295,elevator,SEPTA,13.0098590693498,4,3.622648233170616,0.2171,0,Monitor
EQ-0045,escalator,WMATA,19.6443279332043,0,68.16864914917709,0.2169,0,Monitor
EQ-1569,elevator,CTA,11.593650751308733,3,100.93726911324596,0.2169,0,Monitor
EQ-1449,escalator,SEPTA,29.146326162402385,2,7.367812208094906,0.2166,0,Monitor
EQ-1571,elevator,MTA_NYC,22.52737483175175,5,1.0,0.2165,0,Monitor
EQ-0680,escalator,SEPTA,24.6249699940571,0,48.823829891298885,0.2162,0,Monitor
EQ-0949,escalator,MBTA,8.029918627879235,1,1.0994906804526972,0.2158,0,Monitor
EQ-0024,elevator,MTA_NYC,20.41063757103296,3,16.00961764813349,0.2158,0,Monitor
EQ-0607,elevator,SEPTA,14.552201418897427,2,149.31952008212923,0.2154,0,Monitor
EQ-0815,escalator,WMATA,15.189932321981171,2,64.82260898835747,0.215,0,Monitor
EQ-0121,platform_lift,MTA_NYC,9.093913124057336,0,124.33784938954336,0.2149,0,Monitor
EQ-0009,escalator,MTA_NYC,22.89352244134856,1,61.30720822483465,0.2145,0,Monitor
EQ-0231,escalator,SEPTA,10.476544729873128,5,18.822709509968185,0.2143,0,Monitor
EQ-1893,elevator,MTA_NYC,19.338700499988057,6,119.46084880756236,0.214,0,Monitor
EQ-1368,elevator,SEPTA,7.897889239839966,3,39.38301715996144,0.2137,0,Monitor
EQ-0778,escalator,MTA_NYC,16.67185401511475,4,5.058148162179351,0.2123,0,Monitor
EQ-1668,elevator,SEPTA,13.580995431167093,4,66.64048175228643,0.2119,0,Monitor
EQ-0959,escalator,CTA,6.701741370129288,2,49.69652924730717,0.2119,0,Monitor
EQ-1038,elevator,SEPTA,16.477143792569038,3,2.698062167688412,0.2119,0,Monitor
EQ-1278,elevator,MTA_NYC,10.371260172779282,2,30.600205238114896,0.2114,0,Monitor
EQ-0872,escalator,CTA,13.353774967488778,1,29.30624344642866,0.2113,0,Monitor
EQ-0427,platform_lift,MBTA,27.92078233419943,1,64.95913306448134,0.2111,0,Monitor
EQ-1344,escalator,MTA_NYC,17.86637642069969,2,115.68163135257365,0.2111,0,Monitor
EQ-0063,elevator,MTA_NYC,5.459171499000188,0,106.81948957416049,0.2111,0,Monitor
EQ-1909,elevator,MTA_NYC,9.715862417465122,0,4.6343053046663485,0.2108,0,Monitor
EQ-0039,elevator,SEPTA,7.707935862309652,1,142.09414904524118,0.21,0,Monitor
EQ-0714,elevator,SEPTA,5.826963968804272,0,4.99596353200182,0.2092,0,Monitor
EQ-0076,escalator,SEPTA,14.442015370486978,2,17.49432215804427,0.2092,0,Monitor
EQ-0963,elevator,MBTA,12.176902912727044,2,69.91868037488611,0.2091,0,Monitor
EQ-0261,platform_lift,MTA_NYC,14.783300925054649,2,20.309246074921788,0.2088,0,Monitor
EQ-0337,escalator,MTA_NYC,9.292910575865626,5,23.75860203733844,0.2085,0,Monitor
EQ-0497,elevator,CTA,20.599982850345025,2,13.734127076566782,0.2085,0,Monitor
EQ-1921,elevator,MTA_NYC,11.856198938679476,2,11.70321126889706,0.208,0,Monitor
EQ-0364,platform_lift,MTA_NYC,10.39893243504345,5,39.12500451392866,0.208,0,Monitor
EQ-0429,elevator,CTA,30.46929791313588,2,31.02637941583088,0.2076,0,Monitor
EQ-1121,platform_lift,SEPTA,12.146464454663503,6,36.75676733965433,0.2073,0,Monitor
EQ-0576,elevator,MBTA,17.051288466775002,0,55.91374212627646,0.2069,0,Monitor
EQ-1343,escalator,SEPTA,33.57880315840647,5,74.13273166060404,0.2066,0,Monitor
EQ-1997,elevator,MTA_NYC,2.3261019170072816,10,2.4020617895314387,0.2062,0,Monitor
EQ-1719,elevator,SEPTA,14.627197127513742,0,24.655630792198316,0.2058,0,Monitor
EQ-1420,elevator,WMATA,14.633669244716812,6,95.66930926765802,0.2056,0,Monitor
EQ-1547,escalator,MTA_NYC,19.296007614754508,3,40.80725700338492,0.2053,0,Monitor
EQ-0660,elevator,MTA_NYC,17.86442653123584,1,203.61035523800555,0.2048,0,Monitor
EQ-1677,elevator,MTA_NYC,16.881108755460005,3,127.59127301957778,0.2045,0,Monitor
EQ-0105,elevator,MTA_NYC,4.946694319453985,4,31.609016389123436,0.2044,0,Monitor
EQ-0888,elevator,CTA,11.139702754849154,0,100.63251415341762,0.204,0,Monitor
EQ-1480,escalator,SEPTA,19.54342151057527,1,56.29493260387034,0.204,0,Monitor
EQ-1304,escalator,SEPTA,11.953655170559516,0,105.92941314404035,0.2039,0,Monitor
EQ-0911,elevator,SEPTA,11.183425023971598,1,141.18820415794815,0.2039,0,Monitor
EQ-0296,escalator,SEPTA,13.339120091078636,3,115.0448960682412,0.2032,0,Monitor
EQ-1010,elevator,MTA_NYC,9.898552256397709,1,277.4721247577042,0.2032,0,Monitor
EQ-0808,elevator,MTA_NYC,7.246917688534211,8,26.486244972249427,0.2032,0,Monitor
EQ-0324,platform_lift,CTA,19.13172544584605,4,2.141669075449378,0.203,0,Monitor
EQ-1243,escalator,WMATA,5.5453076694043135,5,85.09388713119914,0.2029,0,Monitor
EQ-0932,platform_lift,SEPTA,9.809558805824704,1,45.59961890868577,0.2028,0,Monitor
EQ-0945,elevator,SEPTA,10.711708721362164,0,82.24467092157383,0.2026,0,Monitor
EQ-0366,platform_lift,SEPTA,5.5103052867162,6,56.88074112577264,0.2024,0,Monitor
EQ-1518,elevator,SEPTA,11.476063704708167,4,157.8726348523664,0.2021,0,Monitor
EQ-1681,platform_lift,SEPTA,7.689639103722411,4,45.55359531079645,0.2016,0,Monitor
EQ-0316,elevator,SEPTA,6.973372145372513,5,1.0,0.2014,0,Monitor
EQ-1984,elevator,CTA,20.989054360772244,2,10.032336123865734,0.2008,0,Monitor
EQ-1252,elevator,MTA_NYC,17.69527156959473,4,67.19842634253857,0.2005,0,Monitor
EQ-0831,elevator,WMATA,9.434917333217149,3,61.54798528611271,0.2004,0,Monitor
EQ-1045,escalator,WMATA,21.10713100289933,3,4.072837687122929,0.2002,0,Monitor
EQ-1994,escalator,MTA_NYC,20.4993718709507,3,26.99258076796801,0.2,0,Monitor
EQ-1690,elevator,CTA,26.868486534654245,3,8.369136564573083,0.1998,0,Monitor
EQ-1868,elevator,WMATA,20.47172073507366,1,36.23127570149131,0.1997,0,Monitor
EQ-0686,escalator,SEPTA,18.67095110874197,0,24.8881163804107,0.1996,0,Monitor
EQ-0577,platform_lift,MTA_NYC,16.48964597407754,6,48.95479915486261,0.1994,0,Monitor
EQ-1019,elevator,WMATA,20.897953882431604,5,8.233775453089654,0.1991,0,Monitor
EQ-1565,elevator,WMATA,10.656009376502492,1,23.34598333481392,0.1989,0,Monitor
EQ-1011,platform_lift,SEPTA,3.7123437888995663,4,5.702310844144482,0.1988,0,Monitor
EQ-1929,elevator,SEPTA,15.981912116014607,3,21.553195620007525,0.1986,0,Monitor
EQ-1608,elevator,MBTA,6.681360178165314,4,78.1402469767436,0.1985,0,Monitor
EQ-1158,platform_lift,CTA,5.425564589778076,6,78.50949542384214,0.1983,0,Monitor
EQ-1307,escalator,SEPTA,13.994242057500482,3,48.93819955118893,0.1982,0,Monitor
EQ-0081,escalator,SEPTA,21.806088957782748,2,53.18727128048847,0.1978,0,Monitor
EQ-1965,escalator,WMATA,3.5065363614135467,2,55.18293946306624,0.1974,0,Monitor
EQ-1067,elevator,MBTA,4.749915312116174,4,11.252893039203013,0.1972,0,Monitor
EQ-1953,escalator,SEPTA,25.148187675716212,0,66.56771969554319,0.1969,0,Monitor
EQ-0135,elevator,CTA,4.965401510071832,5,224.82413966829583,0.1969,0,Monitor
EQ-0352,escalator,MTA_NYC,4.022087573908083,5,4.419230316276455,0.1963,0,Monitor
EQ-1171,platform_lift,SEPTA,3.573638157997144,6,175.4704807216268,0.1959,0,Monitor
EQ-1299,escalator,CTA,4.404990112100121,4,72.83445215406441,0.1957,0,Monitor
EQ-0749,escalator,MTA_NYC,13.11826227832963,5,83.21374002372896,0.1957,0,Monitor
EQ-0616,elevator,MTA_NYC,34.080200836516454,1,24.834297211419106,0.1956,0,Monitor
EQ-1216,elevator,SEPTA,1.2462726149649728,4,11.164786651676929,0.1953,0,Monitor
EQ-0925,elevator,MBTA,10.73619525084447,12,19.092406648020777,0.1953,0,Monitor
EQ-1572,escalator,CTA,17.22657837459924,4,2.623526592514541,0.1952,0,Monitor
EQ-0527,elevator,MBTA,24.931639694879657,4,10.87325886694531,0.195,0,Monitor
EQ-1445,elevator,MTA_NYC,8.09191643110345,4,48.1481698580491,0.1949,0,Monitor
EQ-0373,escalator,MTA_NYC,30.326409867005907,2,21.10137813505974,0.1945,0,Monitor
EQ-1170,escalator,WMATA,22.06332208981432,4,181.6997444001649,0.1942,0,Monitor
EQ-1686,platform_lift,MBTA,6.680371681646998,2,1.0,0.1941,0,Monitor
EQ-1635,elevator,MTA_NYC,6.167706710440322,0,201.98281814638983,0.1941,0,Monitor
EQ-0157,escalator,MTA_NYC,5.413381937941127,2,5.592952211007307,0.194,0,Monitor
EQ-0683,escalator,MTA_NYC,22.731011557659,2,100.94210276371795,0.194,0,Monitor
EQ-1266,elevator,MTA_NYC,15.129765393743622,4,47.24858137792885,0.1939,0,Monitor
EQ-1588,elevator,SEPTA,11.961423124272624,4,17.156360271465697,0.1939,0,Monitor
EQ-0572,elevator,MTA_NYC,4.62559158622767,0,121.3824884224044,0.1939,0,Monitor
EQ-1302,elevator,MTA_NYC,9.684342549536014,4,77.70086150268618,0.1936,0,Monitor
EQ-1030,elevator,SEPTA,24.39829998810003,3,148.2410473210526,0.1935,0,Monitor
EQ-0493,elevator,MTA_NYC,10.430136562200456,4,73.1626575250154,0.1932,0,Monitor
EQ-1213,escalator,WMATA,6.017321147038851,3,275.6666484135329,0.1932,0,Monitor
EQ-1720,elevator,MTA_NYC,23.013547466200848,3,21.042710893877207,0.1929,0,Monitor
EQ-0756,escalator,MTA_NYC,3.043661018753947,2,27.8670238445492,0.1927,0,Monitor
EQ-0350,escalator,MTA_NYC,22.13159839671741,4,86.69788693521116,0.1927,0,Monitor
EQ-0720,platform_lift,CTA,12.051710695932744,5,9.955279062380354,0.1926,0,Monitor
EQ-1697,elevator,WMATA,16.386706950831638,4,24.199609392953263,0.1925,0,Monitor
EQ-1208,elevator,MTA_NYC,9.632003428466383,4,70.0062649664788,0.1922,0,Monitor
EQ-1707,elevator,SEPTA,12.624496938420185,0,11.159785714136849,0.1921,0,Monitor
EQ-1006,escalator,MBTA,9.6280887048076,3,141.5294519530226,0.1916,0,Monitor
EQ-1160,escalator,MTA_NYC,13.740137446494815,5,50.05748769010479,0.1913,0,Monitor
EQ-1611,escalator,SEPTA,7.843954889068381,1,122.46194254641178,0.1913,0,Monitor
EQ-0505,elevator,SEPTA,11.915608201526055,3,38.76742283519896,0.1912,0,Monitor
EQ-0846,elevator,WMATA,23.22701510132771,0,2.574811277973418,0.1909,0,Monitor
EQ-0095,elevator,WMATA,25.29096439087076,3,29.089416024908594,0.1909,0,Monitor
EQ-1156,elevator,MBTA,20.971786933508856,6,9.069261292899144,0.1907,0,Monitor
EQ-0719,escalator,SEPTA,10.488961648522045,4,56.83733444423555,0.1902,0,Monitor
EQ-0278,escalator,MTA_NYC,3.179503155350905,2,139.9214590420818,0.1901,0,Monitor
EQ-0433,elevator,SEPTA,23.18084104455643,1,82.77552457105162,0.1896,0,Monitor
EQ-1824,escalator,SEPTA,8.219125954949527,2,22.870819087970546,0.1894,0,Monitor
EQ-1187,elevator,MTA_NYC,17.114475808793554,0,85.24215490320512,0.1892,0,Monitor
EQ-0226,platform_lift,MTA_NYC,5.161792920484297,2,19.603149247724826,0.1891,0,Monitor
EQ-0862,escalator,MBTA,14.46046594371204,2,17.632220151347916,0.189,0,Monitor
EQ-1704,elevator,MBTA,17.766542655686695,1,116.40136803386882,0.189,0,Monitor
EQ-0020,escalator,MBTA,14.130388231844456,4,158.94216454256858,0.189,0,Monitor
EQ-0122,elevator,MBTA,19.60405734142265,2,26.6901748729367,0.189,0,Monitor
EQ-0077,elevator,MTA_NYC,12.418434100266476,5,2.4798164408626966,0.1882,0,Monitor
EQ-1930,escalator,MBTA,14.71148930592685,6,112.86094001142118,0.1882,0,Monitor
EQ-1444,platform_lift,MBTA,13.304729672859567,3,9.024424865390763,0.1875,0,Monitor
EQ-1531,escalator,WMATA,25.55629781364155,1,179.1414891708887,0.1873,0,Monitor
EQ-0416,elevator,MTA_NYC,17.062237526593613,0,58.985374905966594,0.1867,0,Monitor
EQ-0257,escalator,MTA_NYC,18.694031944081644,0,61.59570764364162,0.1867,0,Monitor
EQ-1589,escalator,SEPTA,32.79816499862614,1,33.90813255523836,0.1867,0,Monitor
EQ-0221,escalator,MTA_NYC,10.63888409928035,0,42.23211095395069,0.1866,0,Monitor
EQ-0991,escalator,CTA,13.200547112115771,4,3.8198731497649856,0.186,0,Monitor
EQ-1129,elevator,CTA,10.839080541581785,0,1.4026800706739249,0.1858,0,Monitor
EQ-1711,elevator,WMATA,12.71559847692423,3,16.770065661474092,0.1857,0,Monitor
EQ-0741,elevator,SEPTA,20.07599187118685,1,6.749043370224383,0.1851,0,Monitor
EQ-1002,platform_lift,SEPTA,30.839508332614542,0,226.2602015869817,0.185,0,Monitor
EQ-0147,escalator,MTA_NYC,5.473532902582217,2,186.89984712733465,0.185,0,Monitor
EQ-1862,elevator,MTA_NYC,25.83203765373385,0,114.26554935152092,0.1844,0,Monitor
EQ-0866,elevator,MTA_NYC,33.100374214762354,0,71.37268658619031,0.1841,0,Monitor
EQ-1124,escalator,WMATA,22.768613844901687,1,14.451913618971956,0.1839,0,Monitor
EQ-1782,elevator,SEPTA,7.469184341302757,4,184.76745056006388,0.1839,0,Monitor
EQ-1923,elevator,SEPTA,12.284509872724389,13,81.45795115987679,0.1838,0,Monitor
EQ-0041,elevator,MTA_NYC,13.237840215287772,1,58.45360480241693,0.1837,0,Monitor
EQ-0160,elevator,WMATA,15.669211163907084,6,92.60984976638429,0.1835,0,Monitor
EQ-1727,platform_lift,SEPTA,16.604524807113854,0,68.58631398064816,0.1829,0,Monitor
EQ-1474,elevator,CTA,23.96186616262512,0,101.17654619948856,0.1827,0,Monitor
EQ-0191,platform_lift,MBTA,7.741720490354461,0,102.4040551698266,0.1826,0,Monitor
EQ-1313,escalator,SEPTA,6.974303252818542,3,85.90527284777468,0.1822,0,Monitor
EQ-0835,elevator,MBTA,8.547217432747455,3,43.13105114235249,0.1822,0,Monitor
EQ-0038,escalator,SEPTA,18.050601641903,1,50.69227397329628,0.1817,0,Monitor
EQ-0768,elevator,MTA_NYC,21.53772494140788,2,23.140718496000943,0.1815,0,Monitor
EQ-1421,escalator,MTA_NYC,10.123070979435925,3,43.41388568291216,0.1814,0,Monitor
EQ-0843,platform_lift,MBTA,17.709873715231915,3,30.437770324626054,0.1812,0,Monitor
EQ-0073,escalator,CTA,14.056123149929114,11,248.7318024185577,0.1811,0,Monitor
EQ-0703,elevator,SEPTA,13.650148845801995,2,6.337091476285896,0.1809,0,Monitor
EQ-0950,escalator,CTA,16.734820984469142,4,76.90769599872313,0.1808,0,Monitor
EQ-1060,platform_lift,SEPTA,8.44724483513583,3,42.82744000793303,0.1806,0,Monitor
EQ-0868,platform_lift,SEPTA,5.111842934352689,3,74.7698334026311,0.1804,0,Monitor
EQ-1331,escalator,WMATA,3.924392665224995,2,128.92404932957078,0.1803,0,Monitor
EQ-0153,elevator,CTA,22.08638187711035,0,40.5595999933778,0.1801,0,Monitor
EQ-0232,escalator,MBTA,14.55539384963638,3,53.58224064464458,0.1795,0,Monitor
EQ-0564,elevator,MTA_NYC,21.865805944241718,0,13.0277962911478,0.1795,0,Monitor
EQ-1494,escalator,WMATA,6.5828774747038,3,1.283458699184797,0.1789,0,Monitor
EQ-1736,elevator,WMATA,15.10816590544068,1,55.475688688493975,0.1789,0,Monitor
EQ-1875,escalator,MTA_NYC,7.682989530001938,5,19.524203531950636,0.1784,0,Monitor
EQ-1740,escalator,MBTA,10.608168234976697,4,271.604637381991,0.1783,0,Monitor
EQ-1557,elevator,MTA_NYC,24.22277536015453,0,21.983844805230248,0.1782,0,Monitor
EQ-0917,platform_lift,CTA,25.52430339728454,1,2.450140335272966,0.1781,0,Monitor
EQ-1154,escalator,MTA_NYC,3.559411253358884,1,1.681246407362094,0.1779,0,Monitor
EQ-1365,elevator,MTA_NYC,11.924110249606198,1,107.2990446378403,0.1779,0,Monitor
EQ-1339,elevator,WMATA,9.858001619509263,0,80.83271444778933,0.1776,0,Monitor
EQ-1481,elevator,MTA_NYC,2.971816329310207,4,180.085768514461,0.1775,0,Monitor
EQ-0213,elevator,MBTA,8.094000920986426,2,121.64463858791557,0.1769,0,Monitor
EQ-0249,platform_lift,SEPTA,7.645841408348472,1,91.10589675850152,0.1769,0,Monitor
EQ-1653,elevator,SEPTA,18.80775629735844,5,10.800808110966916,0.1767,0,Monitor
EQ-1119,elevator,SEPTA,6.636532224862952,5,2.5954315514766995,0.1761,0,Monitor
EQ-0901,elevator,WMATA,12.449028420781609,4,31.477404878027755,0.1759,0,Monitor
EQ-1051,escalator,MTA_NYC,17.369710409329688,2,72.76610360638061,0.1755,0,Monitor
EQ-0635,elevator,WMATA,20.22085970494348,2,62.03113948116965,0.1751,0,Monitor
EQ-1294,escalator,MBTA,16.68243139174511,0,116.9417242282113,0.175,0,Monitor
EQ-1884,elevator,CTA,17.929222149146533,1,49.8676168654132,0.1748,0,Monitor
EQ-1885,elevator,MBTA,6.639428475840333,3,182.57117452716065,0.1736,0,Monitor
EQ-1759,escalator,CTA,23.96560959162827,3,29.46621038052238,0.1733,0,Monitor
EQ-0800,escalator,WMATA,19.503986660507824,4,35.666424665640506,0.173,0,Monitor
EQ-0194,elevator,SEPTA,15.581542252375062,3,55.932547702582376,0.1729,0,Monitor
EQ-1086,escalator,MTA_NYC,17.910406743835747,3,21.625685986237656,0.1729,0,Monitor
EQ-0008,escalator,SEPTA,12.329759631452347,5,28.292439918345128,0.1729,0,Monitor
EQ-1966,elevator,MTA_NYC,14.888189438835662,1,194.4298387981057,0.1726,0,Monitor
EQ-0649,elevator,MTA_NYC,9.79988257604077,6,71.73275804893504,0.1725,0,Monitor
EQ-0282,elevator,MTA_NYC,16.549675718273924,2,27.752628226944125,0.1724,0,Monitor
EQ-0805,escalator,MBTA,27.133222141996946,1,70.77895089069384,0.1718,0,Monitor
EQ-1122,platform_lift,SEPTA,18.019139359431897,3,8.482521221853144,0.1717,0,Monitor
EQ-0659,escalator,WMATA,15.250912346916238,3,42.39719603389656,0.1706,0,Monitor
EQ-1548,elevator,MTA_NYC,4.951868494716811,6,50.93851888173565,0.1703,0,Monitor
EQ-0657,elevator,CTA,4.373971395190452,6,27.096117033397302,0.1702,0,Monitor
EQ-0250,elevator,SEPTA,10.97977043456305,1,110.12371824774658,0.1698,0,Monitor
EQ-0320,escalator,MBTA,6.929955531753464,1,10.930576419637305,0.1694,0,Monitor
EQ-0057,elevator,MTA_NYC,9.068619365942087,2,118.1863813343743,0.1691,0,Monitor
EQ-1579,escalator,MTA_NYC,7.738302120089897,1,30.57950391688173,0.1681,0,Monitor
EQ-1483,elevator,MBTA,25.43088650614174,0,27.899543461999635,0.1673,0,Monitor
EQ-1182,escalator,MTA_NYC,0.5043406092089243,8,153.1341014806127,0.1672,0,Monitor
EQ-0645,platform_lift,MTA_NYC,37.53063501687875,0,40.8781998328606,0.1672,0,Monitor
EQ-1145,platform_lift,MTA_NYC,20.479380545902902,3,55.415359831574335,0.1671,0,Monitor
EQ-1850,elevator,MTA_NYC,20.95652644041634,7,3.741058005875979,0.1667,0,Monitor
EQ-1841,elevator,SEPTA,13.434548952709276,7,4.52754422975774,0.1665,0,Monitor
EQ-0535,platform_lift,CTA,11.496968102779944,0,48.58335750659776,0.1662,0,Monitor
EQ-1642,escalator,MTA_NYC,16.630263686181554,3,15.030378499197854,0.1662,0,Monitor
EQ-1132,elevator,MBTA,19.032888009742827,1,9.209089396302248,0.1657,0,Monitor
EQ-1380,elevator,MTA_NYC,7.589331436651432,4,49.91873713057848,0.1654,0,Monitor
EQ-0747,escalator,SEPTA,12.883425107030355,3,23.566922634234444,0.1652,0,Monitor
EQ-0856,elevator,SEPTA,10.675943597051988,1,1.0,0.1649,0,Monitor
EQ-0007,platform_lift,WMATA,14.241588382370445,0,29.45143247082298,0.1647,0,Monitor
EQ-0506,platform_lift,CTA,27.95882323280499,0,185.19977957535397,0.1644,0,Monitor
EQ-1995,escalator,MTA_NYC,11.789208419309304,0,27.252662123064347,0.164,0,Monitor
EQ-0435,escalator,MTA_NYC,15.52047240300638,1,46.14401120949217,0.1639,0,Monitor
